Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	2047680	2048501	.	-	0	ID=cds-WP_011033646.1;Parent=gene-MM_RS08840;Dbxref=GenBank:WP_011033646.1,GeneID:1480046;Name=WP_011033646.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisF;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033646.1;locus_tag=MM_RS08840;product=imidazole glycerol phosphate synthase subunit HisF;protein_id=WP_011033646.1;transl_table=11	183.63681230436808	238.1501403412618	123.2114735197297	138.9921519342784
sense	NC_003901.1	Protein Homology	CDS	2048734	2049198	.	-	0	ID=cds-WP_011033647.1;Parent=gene-MM_RS08845;Dbxref=GenBank:WP_011033647.1,GeneID:1480047;Name=WP_011033647.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020591.1;locus_tag=MM_RS08845;product=bifunctional nuclease family protein;protein_id=WP_011033647.1;transl_table=11	1338.0688029726682	1407.8023145975778	1397.7366340895753	1243.1871356623749
sense	NC_003901.1	Protein Homology	CDS	2049308	2050039	.	-	0	ID=cds-WP_011033648.1;Parent=gene-MM_RS08850;Dbxref=GenBank:WP_011033648.1,GeneID:1480048;Name=WP_011033648.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033648.1;locus_tag=MM_RS08850;product=protein-L-isoaspartate O-methyltransferase;protein_id=WP_011033648.1;transl_table=11	48.83405861387083	58.89348086179631	26.05975487845098	35.4867040678724
sense	NC_003901.1	Protein Homology	CDS	2049981	2050616	.	-	0	ID=cds-WP_011033649.1;Parent=gene-MM_RS08855;Dbxref=GenBank:WP_011033649.1,GeneID:1480049;Name=WP_011033649.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033649.1;locus_tag=MM_RS08855;product=HVO_0476 family zinc finger protein;protein_id=WP_011033649.1;transl_table=11	91.4958194214334	112.04709148449389	58.907709785644656	90.33959313472923
sense	NC_003901.1	Protein Homology	CDS	2050835	2051317	.	-	0	ID=cds-WP_319424394.1;Parent=gene-MM_RS08860;Dbxref=GenBank:WP_319424394.1,GeneID:1480050;Name=WP_319424394.1;Ontology_term=GO:0003677;gbkey=CDS;gene=nrpA;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020595.1;locus_tag=MM_RS08860;product=transcriptional regulator NrpA;protein_id=WP_319424394.1;transl_table=11	2.9310645844128858	4.129221752251672	38.641892215314236	44.665652577690544
sense	NC_003901.1	Protein Homology	CDS	2051522	2052199	.	+	0	ID=cds-WP_011033651.1;Parent=gene-MM_RS08865;Dbxref=GenBank:WP_011033651.1,GeneID:1480051;Name=WP_011033651.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033651.1;locus_tag=MM_RS08865;product=winged helix-turn-helix domain-containing protein/riboflavin kinase;protein_id=WP_011033651.1;transl_table=11	64.07731926505062	67.21964494244125	81.3697471355924	93.99691772710256
sense	NC_003901.1	Protein Homology	CDS	2052196	2052939	.	+	0	ID=cds-WP_011033652.1;Parent=gene-MM_RS08870;Dbxref=GenBank:WP_011033652.1,GeneID:1480052;Name=WP_011033652.1;Ontology_term=GO:0008686;gbkey=CDS;gene=ribB;go_function=3%2C4-dihydroxy-2-butanone-4-phosphate synthase activity|0008686||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033652.1;locus_tag=MM_RS08870;product=3%2C4-dihydroxy-2-butanone-4-phosphate synthase;protein_id=WP_011033652.1;transl_table=11	26.639595053494535	35.46724837572993	28.037369138198827	35.9499326406556
sense	NC_003901.1	Protein Homology	CDS	2053311	2054231	.	+	0	ID=cds-WP_011033653.1;Parent=gene-MM_RS08875;Dbxref=GenBank:WP_011033653.1,GeneID:1480053;Name=WP_011033653.1;Ontology_term=GO:0008324;gbkey=CDS;go_function=monoatomic cation transmembrane transporter activity|0008324||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412036.1;locus_tag=MM_RS08875;product=cation diffusion facilitator family transporter;protein_id=WP_011033653.1;transl_table=11	121.81819478394173	125.68157046953039	205.62980485721684	178.96658200408405
sense	NC_003901.1	Protein Homology	CDS	2054237	2055334	.	+	0	ID=cds-WP_011033654.1;Parent=gene-MM_RS08880;Dbxref=GenBank:WP_011033654.1,GeneID:1480054;Name=WP_011033654.1;Ontology_term=GO:0009073,GO:0004107;gbkey=CDS;gene=aroC;go_function=chorismate synthase activity|0004107||IEA;go_process=aromatic amino acid family biosynthetic process|0009073||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412037.1;locus_tag=MM_RS08880;product=chorismate synthase;protein_id=WP_011033654.1;transl_table=11	153.43242178351497	146.31851283149015	133.36095182401533	144.6534292936155
sense	NC_003901.1	Protein Homology	CDS	2055906	2058182	.	+	0	ID=cds-WP_011033655.1;Parent=gene-MM_RS08885;Dbxref=GenBank:WP_011033655.1,GeneID:1480055;Name=WP_011033655.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033655.1;locus_tag=MM_RS08885;product=DUF3160 domain-containing protein;protein_id=WP_011033655.1;transl_table=11	32.83569510757996	37.07957714900744	21.727454323829207	22.139468485478645
sense	NC_003901.1	Protein Homology	CDS	2058363	2058872	.	+	0	ID=cds-WP_015412039.1;Parent=gene-MM_RS08890;Dbxref=GenBank:WP_015412039.1,GeneID:1480056;Name=WP_015412039.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412039.1;locus_tag=MM_RS08890;product=hypothetical protein;protein_id=WP_015412039.1;transl_table=11	52.04794831880234	72.94802726800268	33.36707336446944	27.19350024582924
sense	NC_003901.1	Protein Homology	CDS	2059333	2059743	.	+	0	ID=cds-WP_011033657.1;Parent=gene-MM_RS08895;Dbxref=GenBank:WP_011033657.1,GeneID:1480057;Name=WP_011033657.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033657.1;locus_tag=MM_RS08895;product=hypothetical protein;protein_id=WP_011033657.1;transl_table=11	88.6967956264943	107.31687358638365	93.49380104478134	115.15727424227306
sense	NC_003901.1	Protein Homology	CDS	2059782	2060597	.	-	0	ID=cds-WP_011033658.1;Parent=gene-MM_RS08900;Dbxref=GenBank:WP_011033658.1,GeneID:1480058;Name=WP_011033658.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033658.1;locus_tag=MM_RS08900;product=helix-turn-helix transcriptional regulator;protein_id=WP_011033658.1;transl_table=11	53.56807887287532	60.169588470798445	40.25127465673564	52.38165969972067
sense	NC_003901.1	GeneMarkS-2+	CDS	2061261	2061476	.	+	0	ID=cds-WP_152557997.1;Parent=gene-MM_RS18395;Dbxref=GenBank:WP_152557997.1,GeneID:43445827;Name=WP_152557997.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18395;product=hypothetical protein;protein_id=WP_152557997.1;transl_table=11	15.566191950901072	24.859150185831382	25.41398956971239	25.47891888112308
sense	NC_003901.1	Protein Homology	CDS	2061719	2062897	.	+	0	ID=cds-WP_011033659.1;Parent=gene-MM_RS08910;Dbxref=GenBank:WP_011033659.1,GeneID:1480059;Name=WP_011033659.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033659.1;locus_tag=MM_RS08910;product=outer membrane lipoprotein-sorting protein;protein_id=WP_011033659.1;transl_table=11	23.565050731617212	28.432144727262763	16.063193407421267	23.43282554807411
sense	NC_003901.1	Protein Homology	CDS	2062971	2063699	.	+	0	ID=cds-WP_015412043.1;Parent=gene-MM_RS08915;Dbxref=GenBank:WP_015412043.1,GeneID:1480060;Name=WP_015412043.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015412043.1;locus_tag=MM_RS08915;product=hypothetical protein;protein_id=WP_015412043.1;transl_table=11	162.51954013455386	188.87692945425326	122.74015703298132	137.24644303964965
sense	NC_003901.1	GeneMarkS-2+	CDS	2063932	2064105	.	-	0	ID=cds-WP_155395388.1;Parent=gene-MM_RS18400;Dbxref=GenBank:WP_155395388.1,GeneID:43445828;Name=WP_155395388.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18400;product=hypothetical protein;protein_id=WP_155395388.1;transl_table=11	10.170288751949883	20.279188525978704	9.464520253548061	15.181921319510579
sense	NC_003901.1	Protein Homology	CDS	2064211	2064714	.	+	0	ID=cds-WP_080503046.1;Parent=gene-MM_RS08925;Dbxref=GenBank:WP_080503046.1,GeneID:1480061;Name=WP_080503046.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011024105.1;locus_tag=MM_RS08925;product=hypothetical protein;protein_id=WP_080503046.1;transl_table=11	21.242585256304846	25.873809377089806	28.590738265926436	26.425278725279078
sense	NC_003901.1	Protein Homology	CDS	2064721	2064948	.	+	0	ID=cds-WP_011033662.1;Parent=gene-MM_RS08930;Dbxref=GenBank:WP_011033662.1,GeneID:1480062;Name=WP_011033662.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033662.1;locus_tag=MM_RS08930;product=hypothetical protein;protein_id=WP_011033662.1;transl_table=11	27.165376534813504	38.017677802993255	28.891693405567768	46.82757091204304
sense	NC_003901.1	Protein Homology	CDS	2064988	2065803	.	-	0	ID=cds-WP_011033663.1;Parent=gene-MM_RS08935;Dbxref=GenBank:WP_011033663.1,GeneID:1480063;Name=WP_011033663.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033663.1;locus_tag=MM_RS08935;product=helix-turn-helix transcriptional regulator;protein_id=WP_011033663.1;transl_table=11	143.0254900458168	153.5167419207039	119.96898017467174	165.95768751216227
sense	NC_003901.1	Protein Homology	CDS	2066239	2067339	.	+	0	ID=cds-WP_226987561.1;Parent=gene-MM_RS08940;Dbxref=GenBank:WP_226987561.1,GeneID:1480064;Name=WP_226987561.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033664.1;locus_tag=MM_RS08940;product=S1 family peptidase;protein_id=WP_226987561.1;transl_table=11	52.317406361869715	70.22879267757487	45.37124241437481	66.58120535082364
sense	NC_003901.1	GeneMarkS-2+	CDS	2067511	2068158	.	+	0	ID=cds-WP_011033665.1;Parent=gene-MM_RS19020;Dbxref=GenBank:WP_011033665.1,GeneID:59369532;Name=WP_011033665.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19020;product=hypothetical protein;protein_id=WP_011033665.1;transl_table=11	22.80310575263578	32.08014143028716	15.671960234655973	19.024259431238566
sense	NC_003901.1	GeneMarkS-2+	CDS	2068305	2068670	.	+	0	ID=cds-WP_137726698.1;Parent=gene-MM_RS08950;Dbxref=GenBank:WP_137726698.1,GeneID:1480066;Name=WP_137726698.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS08950;product=hypothetical protein;protein_id=WP_137726698.1;transl_table=11	64.78974113127417	59.10306620294149	39.74581319591085	36.68964318881723
sense	NC_003901.1	Protein Homology	CDS	2068960	2069208	.	+	0	ID=cds-WP_011033667.1;Parent=gene-MM_RS19180;Dbxref=GenBank:WP_011033667.1,GeneID:68225813;Name=WP_011033667.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033667.1;locus_tag=MM_RS19180;product=hypothetical protein;protein_id=WP_011033667.1;transl_table=11	27.006405312406677	45.5936496351496	34.171099228673526	38.89986265802309
sense	NC_003901.1	Protein Homology	CDS	2069622	2070689	.	+	0	ID=cds-WP_011033668.1;Parent=gene-MM_RS08955;Dbxref=GenBank:WP_011033668.1,GeneID:1480068;Name=WP_011033668.1;Ontology_term=GO:0006785,GO:0051539,GO:1904047;gbkey=CDS;gene=ahbD;go_function=4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=heme B biosynthetic process|0006785||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033668.1;locus_tag=MM_RS08955;product=heme b synthase;protein_id=WP_011033668.1;transl_table=11	36.86729672581833	44.60282195461046	23.515079113099045	28.650901141829188
sense	NC_003901.1	Protein Homology	CDS	2070667	2071230	.	+	0	ID=cds-WP_048040704.1;Parent=gene-MM_RS08960;Dbxref=GenBank:WP_048040704.1,GeneID:1480069;Name=WP_048040704.1;Ontology_term=GO:0006783;gbkey=CDS;gene=ahbA;go_process=heme biosynthetic process|0006783||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020623.1;locus_tag=MM_RS08960;product=siroheme decarboxylase subunit alpha;protein_id=WP_048040704.1;transl_table=11	87.14801417528545	92.8251246300725	39.418719992170914	64.43455953638913
sense	NC_003901.1	Protein Homology	CDS	2071235	2071693	.	+	0	ID=cds-WP_015412057.1;Parent=gene-MM_RS08965;Dbxref=GenBank:WP_015412057.1,GeneID:1480070;Name=WP_015412057.1;Ontology_term=GO:0006783;gbkey=CDS;gene=ahbB;go_process=heme biosynthetic process|0006783||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011306463.1;locus_tag=MM_RS08965;product=siroheme decarboxylase subunit beta;protein_id=WP_015412057.1;transl_table=11	91.95137536321748	95.82680145583673	91.4903624509646	109.46942559277821
sense	NC_003901.1	Protein Homology	CDS	2071863	2072273	.	+	0	ID=cds-WP_011033671.1;Parent=gene-MM_RS08970;Dbxref=GenBank:WP_011033671.1,GeneID:1480071;Name=WP_011033671.1;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;gene=tnpA;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033671.1;locus_tag=MM_RS08970;product=IS200/IS605-like element ISMma22 family transposase;protein_id=WP_011033671.1;transl_table=11	169.3204605831014	174.319930312491	81.13926304957809	135.77846056007544
sense	NC_003901.1	Protein Homology	CDS	2072274	2073395	.	+	0	ID=cds-WP_011033672.1;Parent=gene-MM_RS08975;Dbxref=GenBank:WP_011033672.1,GeneID:1480072;Name=WP_011033672.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033672.1;locus_tag=MM_RS08975;product=RNA-guided endonuclease InsQ/TnpB family protein;protein_id=WP_011033672.1;transl_table=11	1339.692033672936	1139.2745327029022	1118.7591558174995	1507.933123557504
sense	NC_003901.1	Protein Homology	CDS	2073444	2073854	.	+	0	ID=cds-WP_011033673.1;Parent=gene-MM_RS19030;Dbxref=GenBank:WP_011033673.1,GeneID:59369534;Name=WP_011033673.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033657.1;locus_tag=MM_RS19030;product=hypothetical protein;protein_id=WP_011033673.1;transl_table=11	74.4880856474928	97.05178133029477	66.11347359595251	86.23405187444634
sense	NC_003901.1	Protein Homology	CDS	2073894	2074709	.	-	0	ID=cds-WP_011033674.1;Parent=gene-MM_RS08985;Dbxref=GenBank:WP_011033674.1,GeneID:1480074;Name=WP_011033674.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033674.1;locus_tag=MM_RS08985;product=helix-turn-helix transcriptional regulator;protein_id=WP_011033674.1;transl_table=11	64.95356756761332	71.788629927403	67.83292804268822	74.6382447223488
sense	NC_003901.1	Protein Homology	CDS	2075146	2075685	.	+	0	ID=cds-WP_157858614.1;Parent=gene-MM_RS08990;Dbxref=GenBank:WP_157858614.1,GeneID:1480075;Name=WP_157858614.1;Ontology_term=GO:0006508,GO:0004222,GO:0008270,GO:0031012;gbkey=CDS;go_component=extracellular matrix|0031012||IEA;go_function=metalloendopeptidase activity|0004222||IEA,zinc ion binding|0008270||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: protein motif:HMM:NF012630.5;locus_tag=MM_RS08990;product=matrixin family metalloprotease;protein_id=WP_157858614.1;transl_table=11	14.419209386097835	14.63138553794647	9.911455932187831	14.472025924477908
sense	NC_003901.1	Protein Homology	CDS	2075699	2076319	.	+	0	ID=cds-WP_011033676.1;Parent=gene-MM_RS08995;Dbxref=GenBank:WP_011033676.1,GeneID:1480076;Name=WP_011033676.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033676.1;locus_tag=MM_RS08995;product=hypothetical protein;protein_id=WP_011033676.1;transl_table=11	50.43873639010507	70.53204847756382	50.16500549847576	76.74693478626986
sense	NC_003901.1	Protein Homology	CDS	2076486	2077943	.	+	0	ID=cds-MM_RS09005;Parent=gene-MM_RS09005;Dbxref=GeneID:1480078;Note=internal stop;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011021441.1;locus_tag=MM_RS09005;product=IS66-like element ISMma15 family transposase;pseudo=true;transl_table=11	104.44899298935468	110.93468751342756	74.03577686123336	94.73694040120586
sense	NC_003901.1	Protein Homology	CDS	2078638	2079687	.	+	0	ID=cds-WP_011033678.1;Parent=gene-MM_RS09010;Dbxref=GenBank:WP_011033678.1,GeneID:1480079;Name=WP_011033678.1;Ontology_term=GO:0006785,GO:0051539,GO:1904047;gbkey=CDS;gene=ahbD;go_function=4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=heme B biosynthetic process|0006785||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033678.1;locus_tag=MM_RS09010;product=heme b synthase;protein_id=WP_011033678.1;transl_table=11	61.17864553815796	81.65165443894787	43.13117086974045	55.57956805345971
sense	NC_003901.1	Protein Homology	CDS	2079762	2079890	.	+	0	ID=cds-MM_RS19540;Parent=gene-MM_RS19540;Dbxref=GeneID:85842428;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;end_range=2079890,.;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF046668.1;locus_tag=MM_RS19540;partial=true;product=Lrp/AsnC family transcriptional regulator;pseudo=true;transl_table=11	105.28614041698815	162.63335065096064	111.70334950408468	122.01439479071777
sense	NC_003901.1	Protein Homology	CDS	2080103	2080246	.	+	0	ID=cds-MM_RS19545;Parent=gene-MM_RS19545;Dbxref=GeneID:85842429;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF037131.5;locus_tag=MM_RS19545;partial=true;product=Lrp/AsnC family transcriptional regulator;pseudo=true;start_range=.,2080103;transl_table=11	53.45758025243657	64.98892120010204	15.248393741827433	46.24423776923839
sense	NC_003901.1	Protein Homology	CDS	2080251	2080709	.	+	0	ID=cds-WP_015412057.1-2;Parent=gene-MM_RS09020;Dbxref=GenBank:WP_015412057.1,GeneID:1480081;Name=WP_015412057.1;Ontology_term=GO:0006783;gbkey=CDS;gene=ahbB;go_process=heme biosynthetic process|0006783||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011306463.1;locus_tag=MM_RS09020;product=siroheme decarboxylase subunit beta;protein_id=WP_015412057.1;transl_table=11	83.27671731008375	89.81046931002207	91.19137433837975	106.3520049296761
sense	NC_003901.1	Protein Homology	CDS	2080921	2081592	.	+	0	ID=cds-WP_011033680.1;Parent=gene-MM_RS09025;Dbxref=GenBank:WP_011033680.1,GeneID:1480082;Name=WP_011033680.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033680.1;locus_tag=MM_RS09025;product=precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein;protein_id=WP_011033680.1;transl_table=11	105.33513350233808	124.65088164609736	90.67348421479527	137.58616195806462
sense	NC_003901.1	Protein Homology	CDS	2081770	2083116	.	+	0	ID=cds-WP_011033681.1;Parent=gene-MM_RS09030;Dbxref=GenBank:WP_011033681.1,GeneID:1480083;Name=WP_011033681.1;Ontology_term=GO:0008883,GO:0050661;gbkey=CDS;gene=hemA;go_function=glutamyl-tRNA reductase activity|0008883||IEA,NADP binding|0050661||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011033681.1;locus_tag=MM_RS09030;product=glutamyl-tRNA reductase;protein_id=WP_011033681.1;transl_table=11	58.44903452406797	72.7788597995374	43.60565159132834	62.91987807436362
sense	NC_003901.1	Protein Homology	CDS	2083290	2084264	.	+	0	ID=cds-WP_011033682.1;Parent=gene-MM_RS09035;Dbxref=GenBank:WP_011033682.1,GeneID:1480084;Name=WP_011033682.1;Ontology_term=GO:0033014,GO:0003824,GO:0004655,GO:0046872;gbkey=CDS;gene=hemB;go_function=catalytic activity|0003824||IEA,porphobilinogen synthase activity|0004655||IEA,metal ion binding|0046872||IEA;go_process=tetrapyrrole biosynthetic process|0033014||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011306466.1;locus_tag=MM_RS09035;product=porphobilinogen synthase;protein_id=WP_011033682.1;transl_table=11	45.556634969503506	54.99390376055041	56.30176150828591	59.832341200225024
